name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,Flipkart,"Computers & Accessories,Tablet & E-Reader Accessories,Amazon Devices & Accessories,Electronics,Power Adapters & Cables,Computers Features,Cell Phone Accessories,Cell Phone Batteries & Power,Digital Device Accessory,Tablet Accessories,Featured Brands,Kindle Fire (2nd Generation) Accessories,Kindle Store,Power Adapters Cables,Electrical,Home,Tablets & E-Readers,Chargers Adapters,Chargers & Adapters,Electronics Features,Fire Tablet Accessories,Amazon Book Reader Accessory,Cell Phones,Amazon Device Accessories,Home Improvement,Fire (5th Generation) Accessories,Amazon Devices,Cables & Chargers",Electronics,2016-08-11T00:00:00.000Z,"['needed', 'second', 'charger', 'traveling', 'kindle', 'fire', 'fast', 'charger', 'worked', 'great', 'charges', 'kindle', 'fire', 'hours']",Works great for charging my Kindle Fire,negative
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Flipkart,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2016-06-17T00:00:00.000Z,"['far', 'best', 'reader', 'lighting', 'environments', 'drawback', 'see', 'constant', 'ads', 'log', 'device', 'library', 'interfaceneeds', 'intuitive', 'however', 'satisfied', 'purchase', 'use', 'voyage', 'already', 'read', 'six', 'books', 'weeks']",Terrific reader!,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-10-30T00:00:00.000Z,"['small', 'affordable', 'tablet', 'features', 'apps', 'need', 'plus', 'perfect', 'size', 'reading', 'books', 'best', 'part', 'part', 'fits', 'almost', 'purse']",Great mini tablet,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Flipkart,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-02-03T00:00:00.000Z,"['easy', 'use', 'lightweight', 'would', 'recommend', 'anyone']",Tab,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-04T00:00:00.000Z,"['really', 'enjoy', 'reading', 'much', 'running', 'shelf', 'space', 'read', 'books', 'ipad', 'mini', 'really', 'nt', 'trick', 'new', 'amazon', 'fire', 'hd', 'handy', 'sized', 'least', 'bit', 'heavy', 'super', 'bright', 'add', 'face', 'digital', 'material', 'magazines', 'novels', 'often', 'far', 'cheaper', 'hard', 'copies']",Great product does the job!,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-22T00:00:00.000Z,"['love', 'echo', 'easy', 'hook', 'great', 'sound', 'quality']",Echo plus,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-01-16T00:00:00.000Z,"['moved', 'ad', 'apps', 'folder', 'loaded', 'wanted', 'small', 'size', 'fits', 'sport', 'coat', 'pocket']",Good for the price,negative
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Flipkart,"Kindle E-readers,Electronics Features,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers",Electronics,2017-07-19T00:00:00.000Z,"['gift', 'replace', 'older', 'one', 'really', 'likes', 'one', 'light', 'battery', 'last', 'much', 'longer']",Upgrade gift for wife,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-02-01T00:00:00.000Z,"['love', 'tablets', 'charging', 'ports', 'nt', 'best', 'bought', 'christmas', 'kids', 'take', 'excellent', 'care', 'also', 'touch', 'tablets', 'charging', 'tablets', 'since', 'christmas', 'day', 'wo', 'nt', 'charge', 'highly', 'recommend', 'getting', 'protection', 'warranty', 'item']",Charging Ports,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-09-23T00:00:00.000Z,"['want', 'certain', 'level', 'privacy', 'time', 'speech', 'enabled', 'assistant', 'product', 'tap', 'listens', 'push', 'button', 'otherwise', 'deaf', 'surroundings', 'get', 'awesome', 'power', 'alexa', 'provided', 'amazon', 'worries', 'anyone', 'listening', 'surreptitiously']",Privacy + Alexa = Awesome,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['never', 'thought', 'buying', 'product', 'great', 'step', 'really', 'makes', 'watching', 'movie', 'turning', 'tv', 'easy', 'really', 'works', 'well', 'harmony', 'hub', 'love', 'way', 'control', 'lights', 'looking', 'forward', 'add', 'ons', 'purchase']",Great product,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-02-04T00:00:00.000Z,"['year', 'old', 'grandson', 'son', 'loves', 'big', 'game', 'calls']",Great tablet for a toddler,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-03-21T00:00:00.000Z,"['several', 'home', 'automation', 'devices', 'echo', 'plus', 'controls', 'happy', 'automation', 'bought', 'echo', 'dot', 'echo', 'tap']",I love it,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-04T00:00:00.000Z,"['took', 'box', 'played', 'lost', 'connection', 'longer', 'recognizes', 'phone', 'called', 'amazon', 'said', 'would', 'work', 'problem', 'call', 'back', 'yet']",Seems neat,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-30T00:00:00.000Z,"['kindle', 'great', 'small', 'vision', 'impaired', 'mother', 'gift']",Exchanged for the 10',positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-12-07T00:00:00.000Z,"['fan', 'anything', 'android', 'amazon', 'one', 'right', 'none', 'issues', 'experienced', 'android', 'tablets', 'works', 'great', 'shopping', 'browsing', 'reading', 'listening', 'music']",Used daily,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Flipkart,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-18T00:00:00.000Z,"['got', 'grandson', 'christmas', 'wo', 'nt', 'put', 'comes', 'free', 'kids', 'software', 'great']",Great for kids,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-03-06T00:00:00.000Z,"['tablet', 'upgrade', 'nabi', 'jr', 'year', 'old', 'really', 'enjoys', 'many', 'appsbooksvideos', 'entertains', 'much', 'thing', 'would', 'recommend', 'getting', 'additional', 'storage', 'product', 'since', 'isnt', 'much', 'internally']",Awesome!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-18T00:00:00.000Z,"['likes', 'read', 'books', 'fast', 'cheap', 'way']",Kids gift for Xmas,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-05T00:00:00.000Z,"['price', 'guy', 'beat', 'great', 'watching', 'videos', 'streaming', 'television']",Lightweight and sleek,negative
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-06-21T00:00:00.000Z,"['works', 'great', 'nice', 'links', 'amazon', 'prime', 'account']",Love the Fire,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-08-26T00:00:00.000Z,"['thoroughly', 'enjoy', 'reading', 'main', 'reason', 'bought', 'fits', 'nicely', 'purse']",I enjoy all of the features,positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Flipkart,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2018-01-21T00:00:00.000Z,"['reminded', 'son', 'old', 'early', 'generation', 'kindle', 'worked', 'well']",Good basic reader,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-16T00:00:00.000Z,"['couple', 'ipads', 'decided', 'get', 'general', 'browsing', 'movie', 'watching', 'etc', 'pleased', 'overall', 'package', 'added', 'bonus', 'nice', 'amazon', 'integration']",Very competent tablet for the price.,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-10-21T00:00:00.000Z,"['awesome', 'everything', 'need', 'happy', 'tableti', 'happythank', 'kathleen', 'stroyek']",Awesome,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-07-11T00:00:00.000Z,"['use', 'time', 'playing', 'games', 'reading', 'books', 'great', 'surfing', 'web']",great,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-12-23T00:00:00.000Z,"['two', 'girls', 'love', 'play', 'games', 'take']",good games,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-03-11T00:00:00.000Z,"['much', 'better', 'echo', 'dot', 'however', 'fact', 'touch', 'button', 'activate', 'instead', 'talking', 'bit', 'annoying', 'speaker', 'fairly', 'powerful', 'size']",Voice command only would be nice.,positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Flipkart,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-05-14T00:00:00.000Z,"['tablet', 'good', 'bought', 'farall', 'nephews', 'nieces', 'one', 'loving']",It's the 4th one I buy.,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-05T00:00:00.000Z,"['great', 'tablet', 'without', 'steep', 'cost', 'ipad', 'nt', 'used', 'much', 'far', 'picture', 'sound', 'pretty', 'good', 'able', 'stream', 'moviesshows', 'quite', 'nice']",Great tablet for a lower cost,positive
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Flipkart,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",Electronics,2017-04-09T00:00:00.000Z,"['tablet', 'small', 'compact', 'easy', 'handle', 'easy', 'figure', 'main', 'functions', 'one', 'complaint', 'support', 'big', 'apps', 'dropbox', 'google', 'drive']",Easy to use and handle,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['good', 'tablet', 'smooth', 'high', 'end', 'tablets', 'limited', 'amazon', 'nt', 'expect', 'much', 'android', 'ipad', 'like', 'mine', 'continue', 'use', 'recommend', 'using', 'one', 'buying']",Good tablet for what it's designed to do,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-08-06T00:00:00.000Z,"['happy', 'product', 'helpful', 'use', 'st', 'time', 'day', 'ican', 'things', 'lying', 'bed', 'definitely', 'recommend', 'product']",Great product,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-07-11T00:00:00.000Z,"['bought', 'amazon', 'fire', 'tablet', 'year', 'old', 'granddaughter', 'loves', 'easy', 'operate', 'charge']",great tablet for a young person,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-09-15T00:00:00.000Z,"['purchased', 'capstone', 'team', 'test', 'review', 'would', 'benefit', 'today', 'journalist']",purchased for a team to review for use w/journalis,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-12-31T00:00:00.000Z,"['satisfied', 'price', 'great', 'curved', 'screen', 'nice', 'believe', 'get', 'tv', 'straight', 'screen', 'believe', 'viewers', 'choice', 'sound', 'system', 'ca', 'nt', 'speak', 'sound']",Great color,positive
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,Flipkart,"Computers & Accessories,Tablet & E-Reader Accessories,Amazon Devices & Accessories,Electronics,Power Adapters & Cables,Computers Features,Cell Phone Accessories,Cell Phone Batteries & Power,Digital Device Accessory,Tablet Accessories,Featured Brands,Kindle Fire (2nd Generation) Accessories,Kindle Store,Power Adapters Cables,Electrical,Home,Tablets & E-Readers,Chargers Adapters,Chargers & Adapters,Electronics Features,Fire Tablet Accessories,Amazon Book Reader Accessory,Cell Phones,Amazon Device Accessories,Home Improvement,Fire (5th Generation) Accessories,Amazon Devices,Cables & Chargers",Electronics,2016-10-21T00:00:00.000Z,"['exactly', 'needed', 'nt', 'want', 'settle', 'generic', 'brand', 'charger', 'thanks', 'best', 'buy', 'nt']",Spot On!,positive
